2024-05-16 07:05:136 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: #search-results-statistics-e0271e2d03ab43d1b65ffb7850e12e1d]
2024-05-16 07:05:153 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:529 INFO  JobsPage:159 - Search box is entered with text: automation-tester
2024-05-16 07:05:657 INFO  JobsPage:197 - Search button is clicked
2024-05-16 07:05:193 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: div.no-results]
2024-05-16 07:05:228 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (480fb200cadfbbfbc94ed1b1a63e14e4)] -> css selector: div.no-results]
2024-05-16 07:05:259 INFO  BaseTest:125 - Driver quitting.....
2024-05-16 07:05:723 INFO  Listeners:28 - *********Started test execution**********
2024-05-16 07:05:594 INFO  BaseTest:132 - navigating to ...https://risk.lexisnexis.co.uk/
2024-05-16 07:05:955 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> id: onetrust-banner-sdk]
2024-05-16 07:05:48 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
2024-05-16 07:05:78 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //button[@id='onetrust-accept-btn-handler']]
2024-05-16 07:05:99 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:218 INFO  CookieBannerPage:114 - Accept all cookies button clicked
2024-05-16 07:05:314 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:488 INFO  TopMenuNavigationPage:166 - About Us link is clicked
2024-05-16 07:05:490 INFO  AboutUsPage:40 - Getting About Us Text
2024-05-16 07:05:530 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:530 INFO  AboutUsPage:45 - Asserting all links count
2024-05-16 07:05:845 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:135 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:372 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:561 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:783 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:987 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:320 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:637 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:650 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:779 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:843 INFO  AboutUsPage:26 - Careers Link is displayed and enabled
2024-05-16 07:05:28 INFO  AboutUsPage:28 - Clicked on Careers Link
2024-05-16 07:05:56 INFO  steps:53 - Parent Window Id: B3209A0CF60F2524586ECC1D81D45296
2024-05-16 07:05:188 INFO  VerificationHelper:128 - BasePage title is: Careers | LexisNexis Risk Solutions Group
2024-05-16 07:05:249 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:625 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:667 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //button[@id='onetrust-pc-btn-handler']]
2024-05-16 07:05:699 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:699 INFO  CookieBannerPage:125 - Cookie settings button clicked
2024-05-16 07:05:904 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:942 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: button.save-preference-btn-handler]
2024-05-16 07:05:973 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:130 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:176 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //strong[normalize-space()='Explore More']]
2024-05-16 07:05:205 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:246 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:267 INFO  VerificationHelper:104 - Element text is displayed:: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> xpath: //h2[normalize-space()='Careers']]
2024-05-16 07:05:299 INFO  AssertionHelper:83 - UpdateTestStatus => PASSED
2024-05-16 07:05:335 INFO  VerificationHelper:24 - Element is Displayed: [[ChromeDriver: chrome on windows (a13f326a81625f132434efe850b4167d)] -> css selector: .horizontal > div:nth-child(3) > a:nth-child(1)]
